,Unnamed: 0,cause,effect,explanation,Cause:Effect,Cause+Truth:Effect,Cause:Truth+Effect
163,163,Several moles were introduced into a piece of farmland where harmful insects thrived.,The insects decreased swiftly in number.,"The moles consumed or disturbed the insects, decreasing their numbers.",0.008973473353961522,0.009607563483450472,0.021160813101877902
164,164,Tom's grandmother is a witch.,Many altars have been set up in his courtyard.,Tom's grandmother is honoring various deities and spirits through offerings placed on the altars.,0.007917554780551669,0.09073875293166135,0.014506835130798682
165,165,Breast tissue is expected to be activated.,Prolactin is needed.,Prolactin stimulates milk production and breast tissue growth.,0.19438579258799962,0.3037169786071969,0.16474233526922782
166,166,Tom was interested in studying movement.,Tom majored in kinesiology.,"Kinesiology is the scientific study of human movement, making it the ideal major for Tom.",0.0440479877793247,0.04107005095057985,0.05107012620955162
167,167,We came to Pygmy land.,They took us in.,They welcomed us out of friendliness and goodwill.,0.00563787878722545,0.0030933844436573463,0.008846608615325505
168,168,Tom wanted some lahars.,He went to a volcano and got some accumulations of unconsolidated materials on the flanks.,Lahars are deposits of cooled volcanic debris flows down the flank of a volcano.,0.1145500743248253,0.058235632887717,0.1460623743477168
169,169,Tom sweats a lot.,The doctor said he was suffering from a skin disease.,The doctor said it was caused by an overproduction of sweat glands on his skin.,0.01479462168832604,0.038592927631404386,0.015678988740576792
170,170,The seller should avoid nature's way of spoiling things like food.,He found ways to prevent oxidation.,Oxidation causes food to spoil and become unpleasant/inedible.,0.032280018497169785,0.026427478191239893,0.049001100576255764
171,171,She is the best receptionist in her company.,She is very good at communicating with others.,She has excellent interpersonal skills.,0.011118139346648914,0.018216875252512612,0.0173126439041175
172,172,The man took a photo of the bipe.,His friend saw the two small front limbs on that photo.,"The small front limbs are wings, allowing the bipe to fly.",0.012954245905780747,0.015017647483857376,0.013735355959953163
173,173,He can't see clearly.,There must be something wrong with the nuclei in his brainstem.,"His brainstem nuclei are damaged, causing vision impairment.",9.825266566180989e-05,0.0889174609520807,0.00010962074268053164
174,174,Tom has a weak photosensitivity.,He was allergic to the sunshine.,Tom has a weak photosensitivity because his skin is overly sensitive to sunlight.,0.01575253485011668,0.05432480689036686,0.015886888119514126
175,175,The researcher marked the different allotropes of sulphur.,The researcher found five types of sulphur.,Sulphur has five allotropes due to different arrangements of atoms.,0.004747385478097957,0.010550193803998643,0.010038707825479201
176,176,Bill put oil on the firewood.,The whole kitchen was burnt down more quickly.,Putting oil on firewood creates a much hotter flame and can lead to an increased risk of fire.,0.026673094535886132,0.048977197568310225,0.03156880789253581
177,177,Lucy has suffered from the gonococcal infection when she was pregnant.,The doctor gave him some medicine containing spectinomycin.,"Spectinomycin is used to treat gonococcal infection during pregnancy, to prevent transmission of the infection to the baby.",0.022315588093312286,0.028576094824863046,0.03008520437117727
178,178,"A woman got infectious in her wound, which led to bacteremia.",The doctor used antipyretic to treat her fever.,"Antipyretics reduce fever, a symptom of bacteremia, to ease suffering and support the body's natural healing process.",0.02507554043407941,0.049250194610269665,0.028718395593451695
179,179,Jack put amylase into starch.,The breakdown of starch is accelerated.,Amylase is an enzyme which breaks down starch molecules into smaller molecules.,0.10642753934850702,0.0775052627650057,0.7957708298461348
180,180,Peter likes to go fishing by the lake in spring.,He often catches walleye.,"The lake is home to many walleye, making it an ideal spot for fishing.",0.25513332035791775,0.2603351715541294,0.16366668139913518
181,181,Tom suffered from the demyelination many years ago.,He recently was diagnosed with the multiple sclerosis.,"The MS is caused by a breakdown of the protective sheath surrounding the nerve cells, which is the result of the demyelination.",0.1383803433893951,0.17001299337795664,0.10434413724583759
182,182,There are different kinds of weather in different places on the earth.,It is much colder along fault lines.,"Fault lines are areas of intense tectonic activity, which generates heat and cold air currents.",0.014480926446445096,0.022294313988494897,0.056138021252206405
183,183,Luke's backbones received outside pressure.,His rigid bones bent.,Luke's bones bent due to external force exceeding the bones' threshold of stiffness.,0.019670429360600816,0.01791218368112435,0.029950455983823995
184,184,Gems are precious.,Everyone cherishes the gem as the treasure although there are something else in the mineral kingdom.,"Gems are rare and have unique beauty, making them a much sought-after and highly valued commodity.",0.020300705645364008,0.02969875820377353,0.02617219184014106
185,185,Jack is a hairdresser.,His hands were corroded by chemical products.,Jack's hands were corroded by the chemicals in the hair care products he used.,0.002766736060949765,0.014858054202416933,0.01609835233461526
186,186,Tom submitted my ideas as his own.,He was accused of plagarism.,"Tom copied others' work without giving credit, which is plagiarism.",0.007929036183312569,0.009846038689046413,0.024470988247052912
187,187,His eyes were lack in light-gathering agents.,He should eat more carrots which is rich in carotenoids.,"Carrots contain carotenoids, which help the eyes gather light.",0.00666827785045798,0.023362894374370495,0.007927583537921352
188,188,Tom was a homosexual.,He also had basic needs to make love as others.,Tom is a human and all humans have an innate need for intimacy and love.,0.0050960070706580355,0.011356983667864732,0.011579671583374545
189,189,Hemingway had a rich life experience.,He produced wonderful literature based on his experience.,"His experiences informed his writing, giving it richness and truth.",0.029369525932772443,0.030405475433679253,0.0339407204817033
190,190,The patient suffers from post-polio syndrome.,The patient is plagued by weakness.,"Polio weakens nerve cells, leading to muscle weakness and fatigue in those with post-polio syndrome.",0.022286966603742676,0.03964713288884953,0.06296071318674067
191,191,Tom is taking a course in cryobiology.,"When he does experiments, he needs to freeze the biological specimens in advance for observation.",Tom freezes the specimens to slow down their metabolism and preserve them for observation.,0.01128278480230245,0.02009867532246824,0.04328144805944952
192,192,This house has some infiltration problem.,Temperature in this house can be very low in winter.,"Cold air coming in through gaps in walls, windows, and/or doors.",0.020299417536105653,0.03644605502286283,0.018976200847160552
193,193,Emily has many beautiful dolls.,Each of them has a fashion hairstyle.,Emily wants her dolls to look stylish and fashionable.,0.026183133577764348,0.07300483579445445,0.03579000501513433
194,194,The physics teacher will explain the nature of current in this lesson.,He talked a lot about current loads.,Current loads measure the amount of electric current in a circuit.,0.010903106417067739,0.015310348310613139,0.020138259060135475
195,195,Bob wants to study photosynthesis.,He found many trees with good branches.,Trees have branches that provide access to sunlight needed for photosynthesis.,0.005735384257326211,0.007521656056439872,0.01749740399375913
196,196,The customer considered geomancy  very important.,The house selling girl emphasized the spiritual ecology of the house.,"Geomancy is believed to bring good luck, creating a spiritual connection to the house.",0.039083274313430415,0.04457951103510759,0.042314616025345045
197,197,Seals are mammals.,They can live well in winter.,Seals have a thick layer of blubber which keeps them warm in cold conditions.,0.0012816366941052343,0.020421493373233766,0.03292012277851701
