,Unnamed: 0,cause,effect,explanation,Cause:Effect,Cause+Truth:Effect,Cause:Truth+Effect
160,160,They dissected the human ear to see the structure of cochlea.,They found there were  a basilar turn with a cystic cavity.,The basilar turn & cystic cavity allow for sound wave frequency discrimination in the cochlea.,0.018233526576901617,0.04560788588033488,0.04052504352094048
161,161,His mother carried the decay-causing bacteria and kissed him.,He was infected.,The bacteria transferred from the mother's mouth to the baby's mouth during the kiss.,0.007028827132903155,0.01249999772045659,0.028950521388475443
162,162,Oil is lost quickly during drilling.,Workers use acrylamide.,Acrylamide thickens the drilling fluid to prevent oil loss.,0.012606472384257446,0.014776321955416335,0.05457784484538024
163,163,Several moles were introduced into a piece of farmland where harmful insects thrived.,The insects decreased swiftly in number.,"The moles ate the harmful insects, reducing their population.",0.008973473353961522,0.022855299828871224,0.022240634648688935
164,164,Tom's grandmother is a witch.,Many altars have been set up in his courtyard.,Tom's grandmother practices witchcraft and the altars are part of her rituals and beliefs.,0.007917554780551669,0.013822844801599135,0.14788042719017763
165,165,Breast tissue is expected to be activated.,Prolactin is needed.,Prolactin triggers milk production in breast tissue.,0.19438579258799962,0.29994108563778027,0.1478000171731624
166,166,Tom was interested in studying movement.,Tom majored in kinesiology.,Tom chose kinesiology to study movement.,0.0440479877793247,0.04132334087923078,0.053159367629401884
167,167,We came to Pygmy land.,They took us in.,The Pygmies are hospitable and accept outsiders into their community.,0.00563787878722545,0.0040745956774822885,0.013518576940808194
168,168,Tom wanted some lahars.,He went to a volcano and got some accumulations of unconsolidated materials on the flanks.,"Volcanic eruptions can produce lahars, which are mixtures of ash, rocks, debris and water that flow down the sides of the volcano.",0.1145500743248253,0.04877794068352415,0.1279482964556777
169,169,Tom sweats a lot.,The doctor said he was suffering from a skin disease.,Tom's excessive sweating is due to his skin disease.,0.01479462168832604,0.03499764406571771,0.01570793225019844
170,170,The seller should avoid nature's way of spoiling things like food.,He found ways to prevent oxidation.,To maintain the quality and freshness of the food.,0.032280018497169785,0.03050785399154964,0.045541735878168996
171,171,She is the best receptionist in her company.,She is very good at communicating with others.,Strong interpersonal skills and effective communication abilities.,0.011118139346648914,0.03484605494871152,0.01965453442722355
172,172,The man took a photo of the bipe.,His friend saw the two small front limbs on that photo.,"The ""bipe"" was a bipedal creature with two small front limbs.",0.012954245905780747,0.013077356168729811,0.018401017724146526
173,173,He can't see clearly.,There must be something wrong with the nuclei in his brainstem.,Possible damage or impairment to the nuclei responsible for processing visual information in the brainstem.,9.825266566180989e-05,0.050234193013034674,0.0001155007825178014
174,174,Tom has a weak photosensitivity.,He was allergic to the sunshine.,"Tom's body overreacts to UV radiation, leading to an allergic response.",0.01575253485011668,0.01712900728742017,0.026579073755584652
175,175,The researcher marked the different allotropes of sulphur.,The researcher found five types of sulphur.,"Sulfur has five different bonding arrangements, resulting in five allotropes.",0.004747385478097957,0.010187653125205323,0.09295579426507831
176,176,Bill put oil on the firewood.,The whole kitchen was burnt down more quickly.,Oil increases the flammability and accelerates the spread of fire.,0.026673094535886132,0.03252777813024208,0.03160289847130925
177,177,Lucy has suffered from the gonococcal infection when she was pregnant.,The doctor gave him some medicine containing spectinomycin.,Spectinomycin treats gonococcal infections by inhibiting bacterial protein synthesis.,0.022315588093312286,0.02173352081124634,0.04773531996844604
178,178,"A woman got infectious in her wound, which led to bacteremia.",The doctor used antipyretic to treat her fever.,"Antipyretics reduce fever by lowering body temperature, thus decreasing metabolic demand on the immune system.",0.02507554043407941,0.08377838775519798,0.04309652177934283
179,179,Jack put amylase into starch.,The breakdown of starch is accelerated.,Amylase breaks down starch into simpler sugars.,0.10642753934850702,0.07033918449581149,0.9881843388797089
180,180,Peter likes to go fishing by the lake in spring.,He often catches walleye.,Walleye are more active and easier to catch in the spring due to their feeding patterns.,0.25513332035791775,0.14087832628689653,0.27423504294307954
181,181,Tom suffered from the demyelination many years ago.,He recently was diagnosed with the multiple sclerosis.,Demyelination is a common early sign of multiple sclerosis.,0.1383803433893951,0.11216039132748877,0.10558230490900568
182,182,There are different kinds of weather in different places on the earth.,It is much colder along fault lines.,Fault lines are not related to cold weather; they are related to earthquakes.,0.014480926446445096,0.04295952800865851,0.02012983777610071
183,183,Luke's backbones received outside pressure.,His rigid bones bent.,"Luke's bones couldn't withstand the external pressure, causing them to bend.",0.019670429360600816,0.014969887361329929,0.020699466277390558
184,184,Gems are precious.,Everyone cherishes the gem as the treasure although there are something else in the mineral kingdom.,"Gems are rare and have a pleasing appearance, while other minerals may not be as visually appealing or as valuable.",0.020300705645364008,0.022836664269700796,0.015488452378001139
185,185,Jack is a hairdresser.,His hands were corroded by chemical products.,Exposure to corrosive chemicals used in hairdressing caused corrosion in Jack's hands.,0.002766736060949765,0.08350425134178051,0.0037327769146650344
186,186,Tom submitted my ideas as his own.,He was accused of plagarism.,"Tom presented your ideas as his own without giving you credit, which is considered plagiarism.",0.007929036183312569,0.008485835366605654,0.016082084683749106
187,187,His eyes were lack in light-gathering agents.,He should eat more carrots which is rich in carotenoids.,Carotenoids improve vision and protect eyes against damage.,0.00666827785045798,0.020322304865754943,0.010058234279172873
188,188,Tom was a homosexual.,He also had basic needs to make love as others.,Sexual orientation does not affect a person's basic human needs for physical intimacy and connection with others.,0.0050960070706580355,0.012127505276593202,0.028851060607880858
189,189,Hemingway had a rich life experience.,He produced wonderful literature based on his experience.,Hemingway's rich life provided material for his writing.,0.029369525932772443,0.047700736493844105,0.032838910525294494
190,190,The patient suffers from post-polio syndrome.,The patient is plagued by weakness.,Post-polio syndrome causes muscle weakness due to the degeneration of previously unaffected muscle fibers.,0.022286966603742676,0.033014325909706876,0.05740932137670769
191,191,Tom is taking a course in cryobiology.,"When he does experiments, he needs to freeze the biological specimens in advance for observation.",To minimize damage to the specimen during observation.,0.01128278480230245,0.024221838253564533,0.011922914587123147
192,192,This house has some infiltration problem.,Temperature in this house can be very low in winter.,"Possible reasons include poor insulation, air leaks or drafts, and inadequate heating system or maintenance.",0.020299417536105653,0.05470068445671995,0.027414072867340957
193,193,Emily has many beautiful dolls.,Each of them has a fashion hairstyle.,The dolls have fashion hairstyles to make them look beautiful and stylish.,0.026183133577764348,0.056053552836212404,0.04447175756621055
194,194,The physics teacher will explain the nature of current in this lesson.,He talked a lot about current loads.,Current loads affect the behavior and properties of electrical circuits.,0.010903106417067739,0.011182301410621334,0.021250695691321854
