,Unnamed: 0,cause,effect,explanation,Cause:Effect,Cause+Truth:Effect,Cause:Truth+Effect
183,183,Luke's backbones received outside pressure.,His rigid bones bent.,Backbones are rigid bones.,0.019670429360600816,0.012572072475410645,0.022406119905951333
184,184,Gems are precious.,Everyone cherishes the gem as the treasure although there are something else in the mineral kingdom.,Gems are the flowers of the mineral kingdom.,0.020300705645364008,0.02039630507566676,0.018582049415257464
185,185,Jack is a hairdresser.,His hands were corroded by chemical products.,Hairdressers use chemical products.,0.002766736060949765,0.011392318541856277,0.0034202378216653005
186,186,Tom submitted my ideas as his own.,He was accused of plagarism.,Grizzarism is an appropriation of ideas.,0.007929036183312569,0.009440824281139007,0.007875694056714129
187,187,His eyes were lack in light-gathering agents.,He should eat more carrots which is rich in carotenoids.,Carotenoids are light-gathering agents in the pigments of eyes.,0.00666827785045798,0.00464161366448795,0.0067367637736808735
188,188,Tom was a homosexual.,He also had basic needs to make love as others.,Homosexuals have the same basic needs as all human beings.,0.0050960070706580355,0.006461049941394074,0.006664857245023902
189,189,Hemingway had a rich life experience.,He produced wonderful literature based on his experience.,Writing is a by-product of experience.,0.029369525932772443,0.023609886631635185,0.031930596416700485
190,190,The patient suffers from post-polio syndrome.,The patient is plagued by weakness.,Weakness is the general symptom of post-polio syndrome.,0.022286966603742676,0.02560256358556758,0.04076428030653659
191,191,Tom is taking a course in cryobiology.,"When he does experiments, he needs to freeze the biological specimens in advance for observation.",Cryobiology is the science of frozen biological specimens.,0.01128278480230245,0.028979324897108454,0.015434371437873882
192,192,This house has some infiltration problem.,Temperature in this house can be very low in winter.,Infiltration is a particular concern in cold climates.,0.020299417536105653,0.040909108044261094,0.020901062183466202
193,193,Emily has many beautiful dolls.,Each of them has a fashion hairstyle.,Dolls have fashion hairstyle.,0.026183133577764348,0.032823048140274126,0.036698914848281715
194,194,The physics teacher will explain the nature of current in this lesson.,He talked a lot about current loads.,Current has load.,0.010903106417067739,0.011180197145968697,0.013975235505148922
195,195,Bob wants to study photosynthesis.,He found many trees with good branches.,Branches begin photosynthesis.,0.005735384257326211,0.008221379055152455,0.006361699840277207
196,196,The customer considered geomancy  very important.,The house selling girl emphasized the spiritual ecology of the house.,Geomancy is the spiritual ecology of the house.,0.039083274313430415,0.025714226186780126,0.03660114568157914
197,197,Seals are mammals.,They can live well in winter.,Seals survive winter nights.,0.0012816366941052343,0.013141856487362795,0.003099643885512775
198,198,His mother has just gone through menopause.,His mother's bone began to lose rapidly.,C lose of bone during menopause.,0.013711396887548846,0.015260410511370653,0.01889795999070331
199,199,This disease caused degenerative changes of the myocardium in Tom's heart.,The bulk of the heart's mass was negatively affected.,Degeneration affects the bulk of the heart's mass.,0.03058621957514988,0.025387988785527813,0.05661655166570248
200,200,The Father gave my baby immersion.,My baby was baptized.,Immersion is baptism.,0.08409474747631208,0.5055254379367525,0.07473278799682943
201,201,Tom wandered in the early spring.,Tom saw snowdrops.,Snowdrops are also early spring flowers.,0.004383554337754529,0.004330350476212734,0.008628154767157666
202,202,I am a citizen with all legal rights.,I have enfranchisement regardless of my nationality.,Enfranchisement is the legal rights of all persons regardless of nationality.,0.016767396474133833,0.032563360926943744,0.016308135960817288
203,203,I lack vitamin C.,My mom buys oranges for me.,Orange has a high vitamin c content.,0.007819585257172522,0.012159721285168991,0.01589432885490901
204,204,Parakeets were caught by hunters in their natural environment.,Their nomadic lives were broken.,Parakeets are nomadic birds.,0.02491389193481219,0.018446374883814606,0.03516591274296397
205,205,Mary wants to cook in the kitchen.,Mary find the kitchen in a restaurant.,Restaurants have kitchens.,0.030955136950050924,0.027115053154858428,0.03855977886565097
206,206,Lucy works in a courthouse.,She can have a rest after the daytime.,Courts are businesses.,0.000470318002779456,0.002480744642683635,0.0004299390870289703
207,207,Lucy has reached her sexual maturity.,Her menstruation starts.,Menstruation starts when a female has reached sexual maturity.,0.011319816271310113,0.02135026144001167,0.04017377249255264
208,208,Tom saw a typical virago for the first time.,He was shocked.,Viragos have shocks.,0.00872302338981021,0.0033495888692511807,0.0710137193892045
209,209,The percentage of oxygen is low in water.,Iguanas have difficulty in breathing.,Iguanas breathe in air.,0.05889761575719861,0.046707920055649714,0.07341334884356811
210,210,The rain forest abounds with rain.,The vegetation there is exceptionally vigorous.,Rain produces vegetation growth.,0.053570211501392094,0.03683474653066606,0.08548097576702464
211,211,He took opium.,"His wound no longer hurts, and he fainted after being excited.",Opium has effects.,0.012539178318947032,0.010558402658867962,0.013955356821941808
212,212,Tom cut the head of the perch.,He found its jaw.,Perches have jaws.,0.02091070625519269,0.017537381109110888,0.017729746306472453
213,213,Weightlifters train very hard.,Their muscles grow fast.,Weightlifters have muscles.,0.02138275602525226,0.011412580080519286,0.01713300100174594
214,214,The phonetician said the sound has a high frequency.,He used the picture of its dense pulses to prove his opinion.,Frequency is denoted by a dense pulse of sound.,0.02192255550863871,0.019511082182257118,0.0517013989571895
215,215,The frogs have spawned these days.,The pond is teemed with eggs. .,Frogs produce eggs.,0.011994466181937953,0.008560453454679788,0.01152661967276013
216,216,Sally's throat is severely inflamed.,Sally cannot make any sound.,Larynxes generate sound.,0.02984060461793563,0.03640789518908155,0.09742632219717147
217,217,This part of zone is comfortable for birds to live.,The birds located this zone as habitat.,Zones provide habitats.,0.012840014364829913,0.01704609714455449,0.01479297951406714
218,218,John was studying the cellular composition of mammals.,He found a lot of taurine.,Taurine is present in mammals.,0.040610876989892596,0.032475952845770095,0.043816395547467905
219,219,Mother told Kate how the Osprey carried food.,Kate felt surprised and novel.,Ospreys carry food.,0.016909808046552698,0.017018610130814446,0.028990982255542568
220,220,The doctor touched the subject's breast.,The subjects' heart rates varied widely.,Breasts are sensitive to heart rates.,0.0153372951187447,0.019230132828412776,0.019956987802556524
221,221,The country lacks carbohydrates.,They are short of the primary source of fuel.,Carbohydrates are our primary source of fuel.,0.00979763008989029,0.013343653289888574,0.01075399102248254
222,222,Harry keeps pairing two flying pigeons.,The little pigeons that he nurtures can fly faster.,Pairing causes flight.,0.013685976122556289,0.03140513568990228,0.013916388047602327
223,223,Scientists want to study narwhals in the summer.,Scientists arrived in the ice free coastal areas of the Arctic highlands to investigate.,Narwhals spend the summer in ice free coastal areas of the arctic highlands.,0.04524616573585408,0.10154298729383054,0.0440734050015641
224,224,Tom got infected by something unknown.,He was diagnosed with a kind of syndrome.,Sickness is caused by unknown causes.,0.01514159917709647,0.020044614033415106,0.01679472376129621
225,225,Alan coated his skin with beeswax.,He tore off the beeswax and successfully depilated.,Beeswax is non-toxic to skin.,0.002968287317270377,0.00349695352198621,0.0023533282160060668
226,226,Tom's father is a chef.,He has a recipe of the dishes that he is good at.,Chefs have recipes.,0.016805511903136325,0.0038586891783082256,0.015770181372802568
227,227,The experimenter expected the Paramecium has a special way of consuming food.,He was surprised at their ways similar to multicellular animals.,Paramecia have similar metabolism to multicellular animals.,0.025156778232719144,0.03991300033227354,0.03040817217623697
228,228,The kid hoped to stay away from learning.,She didn't cared about her latency.,Latency is a measure of learning.,0.015546013407917463,0.01321244062211003,0.018206272733288422
229,229,The chemist is drawing a tree of the platinum group of metals.,He draws ruthenium as one branch of the tree.,Ruthenium is in the platinum group of metals.,0.09164173984063087,0.12247717200490689,0.1285095921724526
230,230,A few microbes live in this lake.,"Several days later, this lake is filled with microbes.",Microbes break down carbohydrates.,0.012076539776923674,0.021644510702542984,0.01927475878264605
231,231,The cattle accidentally ingested nitrate.,The cattle was poisoned.,Nitrates can be fatal to livestock.,0.027814010843967348,0.061814345039844794,0.028731585734569704
232,232,The wound left during an accident causes great pain for Tom.,He eats some capsaicin and the pain is mitigated.,Capsaicin acts as a wound antiseptic by killing harmful bacteria.,0.10427757106697974,0.07785132901027118,0.1530203226927594
233,233,The chaps ran into problems.,They managed to slove the problems.,Chaps solve problems.,0.0072988047587464995,0.013246654779556758,0.018620167998156564
